,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
4802,770024733,0,53,0,2,2,1,1,0,47,1,2,3,1699.0,0,1699.0,0.602,2520,49,0.531,0.0
4803,710912733,0,44,0,1,2,0,0,0,36,3,2,4,1953.0,1762,191.0,0.743,4590,91,0.655,0.902
4806,797169633,0,41,1,4,0,1,4,0,35,5,3,3,34516.0,825,33691.0,0.982,3127,51,0.962,0.024
4808,712802733,0,45,0,4,1,2,0,0,36,3,1,4,5486.0,685,4801.0,0.879,2965,70,0.556,0.125
4809,716981358,0,40,0,2,4,0,0,0,32,3,3,0,2107.0,941,1166.0,0.975,4858,73,0.738,0.447
4812,717387933,0,49,0,2,1,2,0,0,36,6,3,3,2976.0,2257,719.0,0.75,3837,57,0.781,0.758
4813,738195708,0,47,1,2,0,2,2,0,40,6,1,3,16741.0,1225,15516.0,0.641,3608,56,0.514,0.073
4814,708560733,0,42,0,3,0,2,0,0,36,5,2,3,3714.0,2517,1197.0,0.857,4715,85,0.848,0.678
4815,717001908,0,41,0,5,0,0,0,0,28,6,2,2,6936.0,0,6936.0,0.883,2874,44,0.63,0.0
4816,768972558,0,43,1,5,1,0,4,0,37,4,3,4,11099.0,0,11099.0,0.89,3980,77,0.75,0.0
4817,716899233,0,40,0,4,0,1,0,2,20,6,4,3,15987.0,1965,14022.0,0.722,4542,70,0.591,0.123
4819,713264583,0,43,1,2,1,0,4,1,23,3,3,2,34516.0,1153,33363.0,0.89,4486,71,0.69,0.033
4821,719564208,0,46,0,1,2,1,1,0,30,3,2,1,7195.0,0,7195.0,1.035,2751,47,1.136,0.0
4822,716680983,0,41,0,3,5,0,0,0,36,3,1,1,1956.0,1053,903.0,0.941,4924,70,0.795,0.538
4823,715719033,0,38,0,3,4,0,0,0,32,4,3,2,3317.0,2517,800.0,0.862,3772,74,1.0,0.759
4826,720419358,0,35,0,2,2,1,0,0,36,3,2,1,2942.0,2100,842.0,0.694,4548,71,0.821,0.714
4827,772545858,0,49,0,4,0,0,0,0,39,4,2,3,5095.0,0,5095.0,0.729,3808,89,0.508,0.0
4829,717800358,0,48,1,3,1,1,2,0,36,3,3,4,10111.0,868,9243.0,0.748,4791,68,0.889,0.086
4830,798041508,0,50,0,4,0,1,0,0,44,2,3,2,3201.0,2517,684.0,0.445,1880,42,0.355,0.786
4832,718982058,0,37,1,3,0,2,1,0,36,5,2,0,5987.0,1405,4582.0,0.952,4011,72,0.674,0.235
4835,716841783,0,51,1,0,0,0,4,0,36,4,2,3,18733.0,1292,17441.0,0.442,5080,85,0.491,0.069
4836,794524833,0,36,0,3,0,1,1,0,18,4,3,3,2265.0,1345,920.0,0.808,4009,73,0.49,0.594
4839,714372333,0,59,0,0,5,0,0,0,52,6,4,2,2302.0,0,2302.0,0.52,2256,40,0.667,0.0
4841,708549033,0,50,0,1,1,0,0,0,32,4,1,3,2055.0,1276,779.0,0.869,5025,70,0.707,0.621
4842,708378108,0,39,0,1,4,0,1,0,36,5,3,2,2147.0,771,1376.0,0.69,4631,76,0.767,0.359
4844,779320008,0,43,1,3,3,0,2,0,25,3,3,3,2900.0,2517,383.0,0.719,2180,31,0.409,0.868
4845,715312158,0,41,0,2,0,1,0,0,29,4,2,3,2670.0,2079,591.0,0.649,3895,59,0.788,0.779
4847,714393708,0,54,0,0,3,0,1,0,46,6,2,3,2254.0,533,1721.0,1.043,4913,84,0.909,0.236
4849,712481733,0,55,0,2,0,0,0,0,36,4,2,4,1438.3,739,699.3,0.727,4078,77,0.54,0.514
4851,780201633,0,41,0,3,0,1,1,0,31,4,3,2,5655.0,1154,4501.0,0.702,2189,51,0.7,0.204
4854,709980783,0,51,0,3,1,2,0,0,36,4,3,0,3961.0,1729,2232.0,0.783,4066,63,0.8,0.437
4856,788095158,0,52,1,3,2,0,2,0,44,3,3,3,11606.0,0,11606.0,0.797,2623,39,0.393,0.0
4859,757167633,0,50,1,2,2,1,3,0,43,4,3,3,4388.0,642,3746.0,0.815,3836,81,0.723,0.146
4860,779739783,0,43,1,2,0,0,3,0,28,6,3,2,19826.0,1389,18437.0,0.614,3561,73,0.659,0.07
4861,758653833,0,34,0,1,0,0,1,0,27,3,1,3,2173.0,0,2173.0,0.922,4392,83,0.766,0.0
4863,716855058,0,49,0,4,0,0,0,0,38,5,2,4,1757.0,0,1757.0,0.89,2557,45,0.406,0.0
4864,708433683,0,54,1,2,0,0,2,0,37,3,2,3,3164.0,2201,963.0,0.679,4410,86,0.623,0.696
4865,713175483,0,44,0,2,0,0,0,0,40,6,2,2,6022.0,871,5151.0,0.6,3745,74,0.423,0.145
4866,709500183,0,46,0,3,3,0,0,0,36,2,3,4,1804.0,0,1804.0,0.537,2077,44,0.419,0.0
4867,789238683,0,53,1,2,2,2,4,0,42,4,2,2,22664.0,0,22664.0,0.749,4586,89,0.745,0.0
4868,710502258,0,39,1,3,0,1,3,0,36,5,3,4,2527.0,2204,323.0,0.9,4598,85,0.771,0.872
4869,715445058,0,49,0,0,5,0,0,0,40,3,4,4,3547.0,2517,1030.0,0.805,2715,45,0.731,0.71
4870,719464758,0,52,0,1,3,1,0,0,43,5,2,3,1438.3,604,834.3,0.81,4219,83,0.694,0.42
4873,717093858,0,49,0,2,3,0,0,0,36,4,3,3,2154.0,1490,664.0,0.727,3664,63,0.853,0.692
4875,718924983,0,59,1,0,2,1,3,0,48,5,1,3,4906.0,1302,3604.0,0.862,4833,80,0.905,0.265
4877,715779333,0,45,0,3,0,1,0,0,36,5,2,3,4753.0,0,4753.0,0.856,3895,71,0.578,0.0
4878,708117933,0,44,0,2,0,2,0,0,36,3,2,3,1880.0,0,1880.0,0.519,2469,34,0.417,0.0
4879,789563658,0,64,1,0,3,1,0,1,56,5,4,4,12155.0,0,12155.0,0.446,4618,60,0.875,0.0
4880,709239483,0,49,0,1,0,0,1,0,36,5,3,1,2721.0,1527,1194.0,0.743,4622,88,0.725,0.561
4881,766456683,0,51,0,1,0,0,0,0,44,6,2,0,6160.0,2258,3902.0,0.717,3986,80,0.6,0.367
4882,779703258,0,41,0,4,0,1,0,0,24,3,3,1,2069.0,1393,676.0,0.875,4962,70,0.75,0.673
4883,709719333,0,41,1,2,1,1,2,0,29,6,3,4,28422.0,1258,27164.0,0.672,4841,80,0.6,0.044
4884,717016833,0,39,1,4,2,0,2,0,27,6,4,2,1438.3,0,1438.3,0.797,4282,69,0.725,0.0
4885,711017433,0,41,1,3,0,2,0,0,23,5,2,4,1438.3,0,1438.3,0.735,4416,68,0.744,0.0
4887,712706058,0,44,0,5,0,1,0,0,37,1,2,4,1491.0,0,1491.0,0.551,1970,46,0.484,0.0
4890,806995683,0,61,1,0,5,1,3,0,56,4,1,3,4783.0,2517,2266.0,1.024,2870,50,1.174,0.526
4895,789209283,0,48,0,3,1,1,0,0,37,5,3,0,4361.0,806,3555.0,0.627,4518,84,0.75,0.185
4897,715506258,0,50,1,2,1,0,2,0,36,6,2,1,16388.0,2001,14387.0,0.547,4477,83,0.66,0.122
4898,711871758,0,30,0,1,0,0,0,0,36,2,2,3,2905.0,2517,388.0,0.725,2487,39,0.393,0.866
4899,772655733,0,41,1,1,2,1,2,0,31,6,2,4,2404.0,1887,517.0,0.592,4489,75,0.744,0.785
4900,719519058,0,55,0,4,1,0,0,0,36,4,2,3,1477.0,0,1477.0,0.719,2419,49,0.531,0.0
4901,716873733,0,43,0,4,4,2,0,0,30,4,3,3,3556.0,2517,1039.0,0.651,2639,53,0.71,0.708
4902,780383358,0,48,1,3,0,0,3,0,38,6,1,0,5649.0,748,4901.0,1.077,4683,72,0.946,0.132
4904,716308683,0,47,0,3,1,0,0,0,36,6,2,3,6524.0,1993,4531.0,0.815,4267,66,0.886,0.305
4906,712303908,0,47,0,4,3,0,0,0,38,3,1,2,2633.0,1924,709.0,0.806,3407,66,0.535,0.731
4907,715572783,0,51,1,3,0,0,2,0,31,6,1,2,7693.0,0,7693.0,0.579,4573,93,0.632,0.0
4910,779340183,0,53,0,1,3,1,0,0,35,3,2,4,2482.0,916,1566.0,0.632,4295,72,0.532,0.369
4911,771952683,0,47,0,3,1,0,0,0,36,3,2,2,3035.0,0,3035.0,1.222,3847,63,0.658,0.0
4912,716639058,0,51,1,2,0,1,4,0,40,4,3,3,26308.0,0,26308.0,0.647,3278,53,0.828,0.0
4914,713368833,0,49,1,2,3,1,3,0,41,6,3,4,6205.0,2233,3972.0,0.662,3906,64,0.684,0.36
4915,713926308,0,35,0,3,2,1,0,0,36,4,2,3,2624.0,1458,1166.0,0.809,4487,61,0.743,0.556
4916,720206658,0,40,0,3,0,0,0,0,29,6,2,4,1479.0,458,1021.0,0.466,1811,44,0.517,0.31
4917,708720558,0,44,1,3,3,0,3,0,30,5,2,0,4489.0,0,4489.0,0.693,3773,64,0.455,0.0
4921,710674533,0,46,1,1,2,0,3,0,34,3,3,4,15060.0,0,15060.0,0.545,1611,42,0.4,0.0
4927,779468808,0,43,1,1,1,0,1,0,25,6,3,3,1616.0,0,1616.0,0.794,4961,78,0.814,0.0
4928,790000608,0,64,0,1,0,1,0,0,56,4,1,1,6723.0,968,5755.0,0.832,3838,67,0.811,0.144
4929,770917608,0,42,0,1,2,0,0,0,29,3,4,2,2756.0,1911,845.0,0.774,4656,62,0.879,0.693
4930,716307558,0,50,0,3,1,0,0,0,40,6,2,4,2897.0,1506,1391.0,0.618,2214,46,0.484,0.52
4931,719048133,0,52,0,2,2,0,0,0,42,6,3,0,5456.0,0,5456.0,0.337,3470,65,0.625,0.0
4932,771488583,0,46,0,1,0,1,1,0,34,4,2,2,3569.0,0,3569.0,0.706,4186,72,0.636,0.0
4933,717202908,0,39,1,5,3,0,2,0,29,3,3,4,34198.0,1804,32394.0,0.934,4270,59,0.639,0.053
4934,720696558,0,44,1,2,0,1,2,0,31,5,2,4,34516.0,1311,33205.0,0.6,4485,85,0.771,0.038
4935,788989083,0,57,0,3,3,1,1,0,44,3,1,2,2817.0,1864,953.0,0.7,4535,82,0.745,0.662
4936,720398958,0,53,0,1,2,1,0,0,43,6,2,3,2126.0,1257,869.0,0.632,4340,70,0.892,0.591
4937,716530533,0,43,0,2,2,1,0,0,36,3,1,4,2573.0,1640,933.0,0.873,4094,77,0.638,0.637
4939,708879483,0,48,0,1,3,2,0,0,36,6,3,0,4006.0,1646,2360.0,0.746,5006,89,0.534,0.411
4941,781320783,0,47,1,2,0,2,2,0,41,3,2,3,4586.0,0,4586.0,0.812,2529,43,0.433,0.0
4942,711657783,0,50,0,2,3,1,0,0,41,6,3,4,1438.3,0,1438.3,0.872,4617,67,0.634,0.0
4946,714100008,0,47,0,2,3,0,0,0,36,6,2,3,5667.0,2517,3150.0,0.684,2176,38,0.267,0.444
4947,798030933,0,47,1,4,3,1,3,0,41,5,2,3,15594.0,0,15594.0,0.631,4745,75,0.786,0.0
4949,708705783,0,47,1,3,5,0,3,0,36,6,3,1,1584.0,1214,370.0,0.887,2628,41,0.64,0.766
4950,778949133,0,44,1,1,2,0,2,0,29,4,3,3,13298.0,1694,11604.0,0.824,3476,66,0.784,0.127
4953,716842908,0,41,0,5,2,1,0,0,30,4,2,1,1762.0,1051,711.0,0.785,4986,80,0.739,0.596
4954,787513533,0,47,0,1,2,0,0,0,36,6,3,3,2245.0,1503,742.0,0.754,3344,54,0.543,0.669
4955,717949983,0,47,1,1,2,0,1,0,36,3,2,3,8168.0,2137,6031.0,0.659,3554,82,0.822,0.262
4956,714089658,0,41,1,2,0,1,3,0,36,3,2,1,2238.0,0,2238.0,0.452,2063,42,0.5,0.0
4957,718863258,0,54,0,2,5,0,0,0,41,2,2,3,3881.0,2517,1364.0,0.815,2463,38,0.407,0.649
4958,717549408,0,44,1,4,0,0,2,0,36,3,1,3,20485.0,0,20485.0,0.751,3024,51,1.04,0.0
4960,770293758,0,44,1,3,1,1,0,0,38,6,1,2,2111.0,1047,1064.0,0.971,4830,82,0.952,0.496
4963,721276383,0,47,0,2,4,2,1,0,33,6,2,3,5624.0,1216,4408.0,0.691,3843,66,1.0,0.216
4964,708585933,0,44,0,4,1,1,0,0,36,6,2,3,1656.0,1429,227.0,0.777,4258,77,0.75,0.863
4965,713283933,0,42,1,2,2,0,1,0,30,1,3,3,3032.0,0,3032.0,0.429,2273,44,0.517,0.0
4966,714915633,0,42,1,0,1,1,3,0,36,4,3,6,15699.0,0,15699.0,0.569,1793,40,0.6,0.0
4967,709236633,0,40,0,3,2,2,1,0,28,3,1,3,6608.0,2270,4338.0,0.75,4033,58,0.657,0.344
4968,827948133,0,47,0,3,0,1,0,0,43,4,2,4,5062.0,1423,3639.0,0.775,4535,68,0.417,0.281
4969,718946358,0,44,1,3,2,1,1,0,30,3,3,2,1547.0,0,1547.0,0.792,4348,63,0.615,0.0
4970,714400308,0,60,0,0,2,1,0,1,49,3,1,1,11060.0,1647,9413.0,0.938,4545,83,0.766,0.149
4971,789670533,0,41,0,2,1,0,1,0,26,5,1,2,1438.3,0,1438.3,0.66,4300,67,0.675,0.0
4973,827074758,0,42,0,3,2,1,0,0,38,4,1,4,1538.0,868,670.0,0.828,5228,61,0.694,0.564
4974,818326083,0,54,0,3,1,0,1,0,49,5,1,2,1438.3,886,552.3,0.822,4385,91,0.717,0.616
4975,712292133,0,45,0,3,3,0,0,0,36,4,2,4,2330.0,2294,36.0,0.456,2107,40,0.333,0.985
4976,709449333,0,49,1,1,1,1,3,0,40,6,2,2,3170.0,1428,1742.0,0.876,4097,72,0.565,0.45
4977,788840283,0,42,0,2,4,2,0,0,26,5,2,3,2120.0,1527,593.0,0.744,4741,86,0.72,0.72
4978,716013858,0,53,1,0,0,1,2,0,34,3,1,4,20231.0,1434,18797.0,0.543,5002,78,0.66,0.071
4980,751422258,0,45,0,4,0,0,0,0,38,6,3,2,5583.0,0,5583.0,0.748,3317,71,0.821,0.0
4981,715691808,0,41,0,3,2,2,0,0,30,5,3,4,7764.0,621,7143.0,0.67,3955,72,0.756,0.08
4982,794273283,0,51,1,3,2,1,2,0,45,3,3,3,25670.0,0,25670.0,0.952,2709,51,0.645,0.0
4983,788838033,0,45,1,2,3,1,3,0,29,3,2,4,3841.0,0,3841.0,0.794,2832,48,0.846,0.0
4984,712778658,0,52,0,3,0,0,0,0,39,4,3,3,2001.0,909,1092.0,0.772,4238,63,0.8,0.454
4985,789580908,0,44,0,3,1,1,0,0,37,3,2,2,8512.0,1471,7041.0,0.867,4056,81,0.841,0.173
4986,778965183,0,47,0,3,2,2,1,0,30,5,3,2,5869.0,2517,3352.0,0.505,4166,85,0.809,0.429
4988,789013833,0,50,1,2,1,0,4,1,37,5,2,1,34516.0,399,34117.0,0.726,2118,41,0.519,0.012
4991,720091083,0,43,1,4,0,0,4,0,31,6,1,3,6467.0,1887,4580.0,0.442,4098,61,0.605,0.292
4993,709679658,0,58,0,2,0,1,1,0,50,4,3,3,5386.0,0,5386.0,0.777,4846,84,0.68,0.0
4994,779296908,0,46,0,3,0,1,0,0,28,5,3,3,1438.3,576,862.3,0.774,5098,66,0.833,0.4
4998,789775308,0,54,0,2,5,2,0,0,43,6,1,3,1438.3,1120,318.3,0.817,4880,77,0.75,0.779
4999,714726858,0,31,0,0,4,2,0,0,36,6,3,3,4871.0,0,4871.0,0.89,2773,34,0.789,0.0
5001,710926383,0,32,0,2,4,0,1,0,24,5,3,1,1553.0,1177,376.0,0.638,4549,68,0.659,0.758
5002,717172308,0,45,0,3,1,0,1,0,37,4,2,4,3304.0,0,3304.0,0.532,1731,32,0.28,0.0
5004,785024808,0,53,0,1,1,1,0,0,47,6,2,3,3378.0,2134,1244.0,0.541,4464,83,0.93,0.632
5005,710277183,0,34,0,3,2,1,1,0,27,3,2,4,2313.0,1775,538.0,0.773,4317,68,0.545,0.767
5006,714647808,0,49,0,0,0,1,0,0,39,4,3,0,2434.0,0,2434.0,0.788,4628,73,0.622,0.0
5007,709857033,0,60,0,1,3,1,1,0,50,5,1,3,1438.3,0,1438.3,0.578,4148,84,0.714,0.0
5008,714283458,0,40,1,2,3,1,2,0,36,5,1,4,14544.0,0,14544.0,0.768,4064,92,0.769,0.0
5009,804829533,0,59,1,0,1,1,3,0,54,3,6,6,24621.0,471,24150.0,0.85,2864,51,0.759,0.019
5011,720028683,0,49,0,2,1,0,1,0,39,5,3,4,2720.0,1926,794.0,0.602,3806,61,0.794,0.708
5013,719672283,0,47,1,4,0,0,3,1,39,4,2,4,33122.0,1587,31535.0,0.475,3145,63,0.75,0.048
5014,719054733,0,52,0,0,4,1,0,0,40,4,3,2,1438.3,797,641.3,0.87,4673,69,0.568,0.554
5015,793336383,0,47,0,1,1,0,0,0,41,3,3,4,2709.0,2034,675.0,0.606,4915,92,0.84,0.751
5017,715650783,0,41,1,2,1,0,3,0,36,6,2,2,4499.0,0,4499.0,0.765,4906,75,0.667,0.0
5019,713041683,0,55,1,2,0,0,4,0,36,3,2,4,4697.0,0,4697.0,0.544,1867,34,0.478,0.0
5025,709663608,0,43,0,1,0,0,0,0,36,4,2,4,1536.0,0,1536.0,0.571,1973,36,0.333,0.0
5026,754851783,0,39,1,4,1,0,3,0,32,4,2,2,19198.0,2218,16980.0,0.802,4423,90,0.667,0.116
5028,778905033,0,45,0,5,0,2,0,0,26,3,5,2,1438.3,1226,212.3,0.638,3889,60,0.818,0.852
5029,720844008,0,54,0,4,0,1,0,0,45,6,2,2,1990.0,1747,243.0,0.924,5216,87,0.891,0.878
5030,714286383,0,59,1,0,1,1,4,0,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304
5034,812411058,0,49,0,0,2,1,0,0,44,3,3,2,2094.0,0,2094.0,0.897,2690,46,0.484,0.0
5035,712311258,0,48,0,3,2,1,1,0,36,5,3,3,1906.0,1259,647.0,0.932,4634,54,0.862,0.661
5039,720384633,0,48,1,3,2,1,1,0,36,6,3,2,3786.0,0,3786.0,0.715,3403,70,0.489,0.0
5040,810868758,0,39,1,3,2,0,1,0,34,5,1,2,12078.0,1687,10391.0,0.482,2384,52,1.167,0.14
5043,712160058,0,59,0,2,2,0,0,0,51,5,5,4,1438.3,0,1438.3,0.656,2146,44,0.63,0.0
5044,779130108,0,33,0,0,2,1,1,0,15,3,2,6,1438.3,0,1438.3,0.835,2527,49,0.69,0.0
5045,712335858,0,48,0,4,0,0,0,0,36,4,3,2,2620.0,2081,539.0,0.99,4867,67,0.763,0.794
5046,789643383,0,49,1,2,2,0,3,0,35,3,3,3,13435.0,0,13435.0,0.747,3575,56,1.154,0.0
5047,717733158,0,43,0,3,5,0,0,0,29,4,2,3,3186.0,2517,669.0,0.59,4197,84,0.909,0.79
5048,713205108,0,42,0,4,0,0,1,0,27,3,1,1,1950.0,1062,888.0,0.48,3873,76,0.854,0.545
5049,719749083,0,63,1,0,5,1,0,0,54,5,2,0,7098.0,2224,4874.0,0.864,3465,59,0.788,0.313
5050,811762383,0,42,0,2,0,0,0,0,37,4,2,1,2250.0,1788,462.0,0.523,4908,71,1.152,0.795
5051,708710283,0,45,1,5,5,0,4,1,36,6,1,4,34516.0,2038,32478.0,1.007,4067,75,1.206,0.059
5052,708542283,0,58,0,1,5,0,0,0,47,5,3,4,2495.0,2061,434.0,0.849,4399,70,0.707,0.826
5053,720667383,0,39,0,2,1,0,0,0,32,5,3,1,3086.0,2213,873.0,0.695,4684,81,0.8,0.717
5054,822952158,0,53,0,2,0,0,0,0,49,4,2,4,1520.0,0,1520.0,0.566,4256,73,0.622,0.0
5055,716922633,0,38,1,2,2,1,4,0,30,6,3,4,4043.0,2517,1526.0,0.602,2600,47,0.621,0.623
5056,709081683,0,65,1,1,1,1,0,0,54,3,1,3,4599.0,1438,3161.0,0.832,4208,69,0.865,0.313
5061,758106108,0,45,0,2,2,1,0,0,38,3,2,1,7486.0,1758,5728.0,0.613,4604,70,0.707,0.235
5062,711445233,0,42,0,5,2,1,0,0,36,6,3,1,1438.3,0,1438.3,0.813,4653,78,0.95,0.0
5064,780496833,0,56,0,1,3,1,0,0,43,3,2,2,2846.0,0,2846.0,0.747,2122,44,0.419,0.0
5065,720057183,0,49,0,4,5,1,0,0,42,5,1,4,7789.0,957,6832.0,0.724,3412,70,0.842,0.123
5066,789081408,0,44,0,4,2,1,0,0,32,6,3,4,1438.3,170,1268.3,0.889,2527,45,0.406,0.118
5070,715452408,0,37,0,2,0,2,0,0,36,4,3,3,1734.0,987,747.0,0.879,4727,67,0.914,0.569
5072,788705358,0,44,1,4,1,0,4,0,33,4,1,4,14527.0,2070,12457.0,0.525,3965,58,0.568,0.142
5073,772105608,0,48,0,4,2,1,0,0,37,6,3,4,2646.0,872,1774.0,0.865,4246,80,0.739,0.33
5074,718396533,0,47,1,3,3,1,2,0,38,5,3,3,8185.0,1556,6629.0,0.806,4527,83,0.93,0.19
5075,712949733,0,46,1,5,1,1,1,0,37,3,2,3,6340.0,1985,4355.0,0.403,3536,61,0.419,0.313
5076,772036233,0,62,1,1,0,1,2,0,51,6,2,3,5711.0,0,5711.0,0.583,4320,72,0.674,0.0
5077,713285058,0,46,0,3,5,1,0,0,34,4,3,4,2258.0,1600,658.0,0.607,4275,76,0.551,0.709
5078,710289783,0,43,0,2,2,2,0,0,25,5,2,4,2086.0,2007,79.0,1.051,2537,48,0.6,0.962
5079,780390108,0,44,0,3,3,0,1,0,34,3,1,2,3256.0,1013,2243.0,0.988,5079,81,0.841,0.311
5080,720585183,0,50,1,3,1,0,3,0,35,3,3,2,14854.0,2136,12718.0,0.568,3659,68,0.581,0.144
5081,711831558,0,49,1,4,3,2,4,0,41,3,1,1,7184.0,1207,5977.0,0.657,3244,58,1.0,0.168
5083,717017808,0,62,1,0,2,1,1,0,52,6,1,2,9065.0,641,8424.0,0.788,4693,83,0.627,0.071
5084,823615983,0,54,1,2,2,1,1,0,50,2,1,3,3682.0,2517,1165.0,0.379,1642,35,0.25,0.684
5085,807587433,0,56,0,2,5,0,0,0,51,4,6,5,1438.3,0,1438.3,0.699,2229,40,0.6,0.0
5087,714435408,0,57,1,3,1,1,2,0,38,4,3,1,12663.0,1028,11635.0,0.791,3297,54,0.688,0.081
5088,718994583,0,48,0,2,3,1,0,0,35,3,3,1,1438.3,816,622.3,0.842,4777,69,0.917,0.567
5089,793616883,0,39,0,5,0,1,0,0,33,5,2,2,1438.3,668,770.3,0.931,5205,78,0.773,0.464
5091,713370033,0,53,0,0,0,1,0,0,40,4,1,4,1438.3,0,1438.3,0.503,2014,53,0.472,0.0
5093,778830933,0,40,1,3,0,0,2,0,21,3,2,0,1804.0,1040,764.0,1.002,5308,78,0.773,0.576
5094,736145283,0,43,1,2,3,0,2,0,24,6,1,4,1669.0,0,1669.0,0.698,3591,59,0.788,0.0
5096,719482008,0,45,1,1,2,1,3,0,35,5,3,2,21696.0,1036,20660.0,0.965,3354,76,0.854,0.048
5097,715004808,0,49,0,2,1,0,0,0,39,5,3,1,2992.0,1845,1147.0,0.707,4339,84,0.75,0.617
5098,720014358,0,38,0,1,5,1,0,0,26,5,2,4,1934.0,985,949.0,0.72,4019,78,0.857,0.509
5099,718208358,0,43,1,5,2,0,4,0,31,4,3,4,34516.0,830,33686.0,0.54,3789,57,0.541,0.024
5100,713380308,0,42,0,4,2,1,0,0,36,6,2,1,1734.0,0,1734.0,0.593,4092,76,1.054,0.0
5101,716477133,0,42,0,4,2,1,0,0,32,3,3,4,1438.3,838,600.3,0.61,3910,75,0.63,0.583
5102,713949858,0,39,0,2,5,0,0,0,36,4,3,4,1438.3,886,552.3,0.24,1674,42,0.312,0.616
5103,827619933,0,48,1,2,2,1,1,0,44,3,1,2,9673.0,0,9673.0,0.655,3541,87,0.851,0.0
5104,779135808,0,56,0,2,5,1,1,0,38,5,1,4,3609.0,1026,2583.0,0.67,4318,81,0.588,0.284
5105,719751483,0,39,0,2,2,1,0,0,36,4,3,1,1438.3,576,862.3,0.849,2567,48,0.6,0.4
5106,708219858,0,39,1,2,0,1,1,0,26,6,3,2,6423.0,0,6423.0,1.051,4295,70,0.795,0.0
5107,779681433,0,48,0,3,0,0,1,0,31,6,3,4,14899.0,0,14899.0,0.381,1519,26,0.368,0.0
5108,720169383,0,52,0,2,3,0,1,0,41,3,1,1,3224.0,2111,1113.0,0.601,3707,74,0.682,0.655
5109,718056033,0,44,0,3,1,0,0,0,34,5,3,2,4135.0,1606,2529.0,0.734,3334,56,0.6,0.388
5111,822902508,0,41,0,3,3,1,1,0,37,3,3,3,8376.0,1219,7157.0,0.644,4015,77,0.75,0.146
5113,715502808,0,42,1,3,1,0,2,0,36,4,3,2,25944.0,1987,23957.0,0.566,4442,76,0.767,0.077
5114,788755158,0,49,1,3,1,0,3,0,29,4,3,1,1438.3,535,903.3,0.678,3016,80,0.739,0.372
5115,780038058,0,38,0,0,1,1,0,0,22,3,2,5,1556.0,0,1556.0,0.69,2283,46,0.586,0.0
5116,709536483,0,57,1,3,0,0,3,0,49,5,0,3,8701.0,215,8486.0,0.527,1999,41,0.414,0.025
5117,712563408,0,33,1,2,2,1,1,0,18,1,1,6,5600.0,2517,3083.0,0.628,2296,46,0.586,0.449
5119,708145908,0,61,0,0,0,0,1,0,50,3,3,0,4906.0,2185,2721.0,0.66,3999,71,1.088,0.445
5120,717755058,0,41,0,4,5,1,0,0,36,4,3,4,2687.0,1317,1370.0,0.58,4096,76,0.727,0.49
5121,789109983,0,40,0,3,1,2,1,0,28,4,1,4,4464.0,1418,3046.0,0.92,3870,73,0.46,0.318
5122,802600233,0,51,0,2,0,1,1,0,45,5,1,3,1438.3,869,569.3,0.791,4124,59,0.967,0.604
5123,720449208,0,34,0,1,3,0,0,0,16,6,1,4,2221.0,1814,407.0,0.82,4758,64,0.641,0.817
5124,719557983,0,42,1,4,2,0,3,0,36,5,3,3,2966.0,2371,595.0,0.969,4416,83,0.844,0.799
5125,766111383,0,38,0,2,1,0,1,0,31,4,2,4,1593.0,1091,502.0,0.87,4136,67,0.718,0.685
5126,789367083,0,41,0,2,2,1,0,0,31,5,3,3,2450.0,1490,960.0,0.747,3778,64,0.684,0.608
5127,710538183,0,53,0,3,0,2,0,0,42,3,2,4,1529.0,563,966.0,0.785,4220,83,0.844,0.368
5128,708534033,0,45,0,3,0,1,1,0,36,5,2,2,6274.0,883,5391.0,0.626,4726,82,0.708,0.141
5130,788940558,0,41,0,3,0,0,0,0,27,6,1,2,2134.0,1085,1049.0,0.656,4224,75,1.027,0.508
5131,714722808,0,50,1,1,3,0,2,0,33,5,3,2,17158.0,1211,15947.0,0.778,4153,91,0.685,0.071
5132,713249883,0,51,0,2,2,0,1,0,36,6,3,3,3359.0,873,2486.0,0.785,4572,81,0.688,0.26
5133,714207483,0,47,1,3,0,0,2,0,41,6,1,4,11997.0,1424,10573.0,0.749,4125,80,0.86,0.119
5134,720068808,0,41,0,2,0,0,0,0,32,3,3,2,3302.0,1980,1322.0,0.625,3899,65,0.711,0.6
5135,778601733,0,55,0,3,1,1,1,0,47,5,4,3,2687.0,1689,998.0,0.714,2370,34,0.789,0.629
5136,709779258,0,53,0,3,4,0,0,0,43,4,3,4,1438.3,0,1438.3,0.939,4075,71,0.614,0.0
5137,713696808,0,46,0,3,1,0,0,0,39,3,3,0,1801.0,316,1485.0,0.494,2252,42,0.4,0.175
5138,720044658,0,53,1,1,4,1,3,0,46,6,2,4,4573.0,2076,2497.0,0.839,2720,46,0.484,0.454
